timestamp_utc,camera_id,camera_name,anomaly_type,missing_equipment,observed_equipment,confidence,screenshot_path
2026-05-06T12:20:41.478161+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:41.638824+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:42.655574+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:42.699746+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","15, person",0.0,
2026-05-06T12:20:42.861044+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:43.184332+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:43.498584+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:20:53.323102+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:23:08.822206+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:23:08.919121+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:23:09.417789+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:23:09.798934+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:23:13.557369+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:23:13.604585+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:25:02.125453+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-06T12:25:02.247260+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-06T12:25:03.083407+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-10T07:55:14.194094+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-10T08:03:43.819538+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-10T08:07:37.391100+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves",person,0.0,
2026-05-10T08:30:03.662799+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","56, person",0.0,
2026-05-10T08:31:13.076967+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-10T08:31:13.127200+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","56, person",0.0,
2026-05-10T08:31:13.313044+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-10T08:35:37.041648+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","56, person",0.0,
2026-05-10T08:35:41.034312+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-10T08:35:41.085113+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","56, person",0.0,
2026-05-10T08:35:41.442112+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-10T08:35:42.039412+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-10T08:35:42.211188+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-10T08:35:44.215304+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-10T08:35:48.368380+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","56, person",0.0,
2026-05-10T08:35:52.325180+00:00,cam_1,Entrance Camera,anomaly_cleared,,compliance restored,0.0,
2026-05-10T08:35:54.890908+00:00,cam_1,Entrance Camera,missing_ppe,"helmet, vest, goggles, gloves","56, person",0.0,
